"","date","ozone","temperature","relative_humidity","numdeaths"
"129",2002-05-09,47.1818199157715,10.4562501907349,81.9250030517578,142
"130",2002-05-10,31.5454540252686,13.1000003814697,77.0500030517578,151
"131",2002-05-11,43.2727279663086,13.7624998092651,66.9249954223633,155
"132",2002-05-12,39.4545440673828,12.9562501907349,72,133
"133",2002-05-13,49.6363639831543,12.2124996185303,88.2249984741211,136
"134",2002-05-14,67.636360168457,13.2312498092651,58.5250015258789,160
"135",2002-05-15,53.1818199157715,14.7250003814697,61.0750007629395,165
"136",2002-05-16,43,16.6625003814697,51.2249984741211,149
"137",2002-05-17,61.8181800842285,18.4937496185303,55.3499984741211,139
"138",2002-05-18,53.8181800842285,15.0812492370605,73.125,152
"139",2002-05-19,66.4545440673828,15.0375003814697,60.1749992370605,124
"140",2002-05-20,48.2727279663086,15.6437492370605,64,160
"141",2002-05-21,62.4444351196289,15.3687496185303,66.8499984741211,154
"142",2002-05-22,62.9624671936035,15.1374998092651,61.6000022888184,142
"143",2002-05-23,62.1636352539062,14.5,56.8499984741211,149
"144",2002-05-24,63.6565361022949,13.90625,75.4250030517578,155
"145",2002-05-25,67.8293151855469,12.7749996185303,50.9249992370605,146
"146",2002-05-26,65.4420394897461,11.0249996185303,76.5749969482422,138
"147",2002-05-27,47.4235954284668,11.6062498092651,63.0250015258789,155
"148",2002-05-28,48,12.3000001907349,77.3499984741211,172
"149",2002-05-29,52.7272720336914,13,53.875,147
"150",2002-05-30,48.5454559326172,13.1437501907349,61.7249984741211,133
"151",2002-05-31,43.4545440673828,14.0572299957275,54.0499992370605,161
"152",2002-06-01,54.4545440673828,15.7375001907349,43.9500007629395,143
"153",2002-06-02,71.1818161010742,18.2562503814697,43.2249984741211,148
"154",2002-06-03,65.636360168457,16.0187492370605,68.5999984741211,144
"155",2002-06-04,48.5454559326172,12.7250003814697,64.9250030517578,155
"156",2002-06-05,21.1715812683105,12.3500003814697,89.7750015258789,157
"157",2002-06-06,14.7974061965942,14.71875,88.1500015258789,171
"158",2002-06-07,23.7294883728027,14.4187498092651,90.0250015258789,145
"159",2002-06-08,29.9839096069336,13.875,75.5250015258789,133
"160",2002-06-09,44.0169830322266,13.4312496185303,80.5,121
"161",2002-06-10,41.5097885131836,12.9875001907349,69.3499984741211,162
"162",2002-06-11,42.1097221374512,13.375,55.0999984741211,148
"163",2002-06-12,34.2760925292969,14.3125,68.6500015258789,155
"164",2002-06-13,36.3695449829102,15.1812496185303,69.625,131
"165",2002-06-14,26.8099632263184,17.9312496185303,75.5250015258789,150
"166",2002-06-15,51.679744720459,17.0437507629395,61.875,162
"167",2002-06-16,37.4559440612793,17.8250007629395,84.0999984741211,168
"168",2002-06-17,33.7910614013672,20.7000007629395,60.7750015258789,164
"169",2002-06-18,39.3616523742676,18.7625007629395,63.0499992370605,156
"170",2002-06-19,49.6018218994141,16.1499996185303,47.2249984741211,148
"171",2002-06-20,39.4397163391113,17.6437492370605,57.0999984741211,135
"172",2002-06-21,45.2971038818359,16.6749992370605,56.6749992370605,128
"173",2002-06-22,49.5892028808594,15.96875,61,136
"174",2002-06-23,51.8114013671875,15.5874996185303,52.2000007629395,148
"175",2002-06-24,45.2311058044434,15.375,47.6500015258789,150
"176",2002-06-25,31.6919403076172,15.1937503814697,56.0499992370605,141
"177",2002-06-26,41.5441284179688,16.9249992370605,50,150
"178",2002-06-27,45.4243011474609,14.8687496185303,49.375,144
"179",2002-06-28,39.7272720336914,13.4375,48.4249992370605,133
"180",2002-06-29,46.1818199157715,13.8375005722046,48.2000007629395,148
"181",2002-06-30,41.2727279663086,15.1000003814697,63.2999992370605,159
"182",2002-07-01,37.9090919494629,14.4875001907349,72.7750015258789,148
"183",2002-07-02,33.6363639831543,13.8812503814697,62.1999969482422,162
"184",2002-07-03,21.9090900421143,14.1687498092651,76.375,149
"185",2002-07-04,40.6363639831543,14.5687503814697,52.625,133
"186",2002-07-05,21.9090900421143,15.5374994277954,86.7750015258789,167
"187",2002-07-06,41.0909080505371,16.2875003814697,70.0999984741211,140
"188",2002-07-07,36.8181800842285,16.40625,84.1500015258789,140
"189",2002-07-08,22.0909099578857,16.59375,88.1500015258789,159
"190",2002-07-09,23.4545459747314,17.3812503814697,79.3499984741211,140
"191",2002-07-10,29,14.4437503814697,67.5,118
"192",2002-07-11,32.2727279663086,14.96875,59.875,139
"193",2002-07-12,17.9090900421143,13.75,70.2249984741211,157
"194",2002-07-13,37,16.1937503814697,48.5999984741211,140
"195",2002-07-14,53.3636360168457,17.7625007629395,42.7249984741211,163
"196",2002-07-15,38.2727279663086,18.8624992370605,47.2249984741211,155
"197",2002-07-16,27,20.0812492370605,58.0250015258789,142
"198",2002-07-17,34.6363639831543,17.21875,59.9249992370605,136
"199",2002-07-18,32.4545440673828,18.4125003814697,57.2000007629395,148
"200",2002-07-19,34.9090919494629,18.375,49.4249992370605,156
"201",2002-07-20,44.0909080505371,18.2749996185303,56.5,135
"202",2002-07-21,32.0909080505371,14.9125003814697,64.1999969482422,136
"203",2002-07-22,30.0909099578857,15.78125,56.7000007629395,161
"204",2002-07-23,22.4545459747314,17.2250003814697,78.9249954223633,139
"205",2002-07-24,33.8181800842285,17.1687507629395,63.0999984741211,136
"206",2002-07-25,25.2727279663086,16.9375,68.3000030517578,169
"207",2002-07-26,28.5454540252686,21.4750003814697,62.5500030517578,148
"208",2002-07-27,32.5454559326172,19.9937496185303,68.3000030517578,149
"209",2002-07-28,63.0909080505371,22.9437503814697,56.3499984741211,166
"210",2002-07-29,67.2727279663086,24.53125,58.5250015258789,172
"211",2002-07-30,39.4106712341309,21.7562484741211,71.3000030517578,199
"212",2002-07-31,29.1390571594238,19.2937507629395,87.5250015258789,157
"213",2002-08-01,21.5122451782227,16.7749996185303,68.7750015258789,123
"214",2002-08-02,32.0085906982422,17.4437503814697,56.9749984741211,158
"215",2002-08-03,26.6068019866943,16.9249992370605,74.3499984741211,141
"216",2002-08-04,37.8181800842285,17.0062503814697,82,153
"217",2002-08-05,35.2727279663086,16.3062496185303,82.7750015258789,144
"218",2002-08-06,35.3636360168457,18.9249992370605,71.0250015258789,156
"219",2002-08-07,31.4941291809082,20.34375,56.75,138
"220",2002-08-08,14.1030826568604,17.5625,80.7249984741211,139
"221",2002-08-09,21.4572868347168,16.9187507629395,78.4749984741211,127
"222",2002-08-10,24.4587917327881,17.9874992370605,72.4749984741211,137
"223",2002-08-11,29.828821182251,17.6437492370605,72.6749954223633,115
"224",2002-08-12,23.2625694274902,18.2562503814697,64.6750030517578,140
"225",2002-08-13,13.9691963195801,18.7937507629395,67.5500030517578,158
"226",2002-08-14,28.8310604095459,20.0062503814697,63.0749969482422,151
"227",2002-08-15,42.4076766967773,22.2687492370605,56.6500015258789,154
"228",2002-08-16,38.8187408447266,21.2437496185303,56.5750007629395,158
"229",2002-08-17,55.3443717956543,22.2687511444092,54.375,161
"230",2002-08-18,38.5233535766602,21.1749992370605,64.7249984741211,149
"231",2002-08-19,27.1381893157959,21.3875007629395,67.8000030517578,154
"232",2002-08-20,19.1205959320068,19.0125007629395,75.9749984741211,130
"233",2002-08-21,27.9222679138184,18.125,55.7000007629395,147
"234",2002-08-22,24.1684169769287,18.1875,54.9749984741211,158
"235",2002-08-23,26.1504764556885,18,60.8250007629395,117
"236",2002-08-24,26.6363639831543,18.3875007629395,57.4000015258789,144
"237",2002-08-25,35,17.9125003814697,70.2750015258789,129
"238",2002-08-26,34.4545440673828,14.7437496185303,79.6750030517578,139
"239",2002-08-27,42.8181800842285,17.3562507629395,74.0999984741211,152
"240",2002-08-28,44.8181800842285,18.4750003814697,64.2750015258789,127
"241",2002-08-29,10.9090909957886,18.3812503814697,75.5,134
"242",2002-08-30,14.0909090042114,18.875,77.0749969482422,124
"243",2002-08-31,34.4545440673828,16.59375,50.2999992370605,125
"244",2002-09-01,35.6363639831543,14.53125,52.9499969482422,137
"245",2002-09-02,31,15.7062501907349,54.9000015258789,136
"246",2002-09-03,30.9515132904053,18.6000003814697,61.9249992370605,141
"247",2002-09-04,29.5196571350098,16.2000007629395,60.2999992370605,169
"248",2002-09-05,35.3636360168457,16.90625,65.9499969482422,169
"249",2002-09-06,42.6363639831543,18.53125,65.7122192382812,167
"250",2002-09-07,38.6363639831543,16.5874996185303,66.3499984741211,142
"251",2002-09-08,24.4545459747314,15.3500003814697,66.0749969482422,138
"252",2002-09-09,16.5454540252686,13.5187501907349,90.6749954223633,168
"253",2002-09-10,24.2727279663086,14.9499998092651,59.6749992370605,140
"254",2002-09-11,27.6363639831543,15.2124996185303,58.2999992370605,153
"255",2002-09-12,37.7272720336914,18.2374992370605,67.875,140
"256",2002-09-13,42.6922073364258,18.4249992370605,57.0249977111816,148
"257",2002-09-14,63.5960693359375,16.1312503814697,65.875,152
"258",2002-09-15,66.2243728637695,15.8312501907349,58.2249984741211,137
"259",2002-09-16,42.8995742797852,13.4812498092651,61,126
"260",2002-09-17,34.9134368896484,14.4312496185303,68.8249969482422,132
"261",2002-09-18,31.0474700927734,14.375,64.4749984741211,142
"262",2002-09-19,25.6216354370117,15.5625,62.7000007629395,144
"263",2002-09-20,24.9090900421143,15.3937501907349,58.9749984741211,154
"264",2002-09-21,26.3636360168457,15.2375001907349,56.3499984741211,128
"265",2002-09-22,43.8181800842285,14.3249998092651,66.6500015258789,146
"266",2002-09-23,38.5454559326172,14.0249996185303,54.625,165
"267",2002-09-24,29.9090900421143,12.53125,53.4249992370605,131
"268",2002-09-25,21.5454540252686,12.7624998092651,62.5999984741211,145
"269",2002-09-26,27.4171504974365,14.09375,59.3249969482422,141
"270",2002-09-27,4.45101261138916,11.96875,76.7750015258789,149
"271",2002-09-28,13.1875610351562,13.4250001907349,66.5749969482422,132
"272",2002-09-29,21.639986038208,14.3625001907349,61.4500007629395,153
"273",2002-09-30,15.0689001083374,14.7312498092651,57.9500007629395,158
"274",2002-10-01,9.41125392913818,15.3625001907349,64.9749984741211,165
"275",2002-10-02,15.0644445419312,16.71875,77.2249984741211,159
"276",2002-10-03,21.6501293182373,16.375,65.5,161
"277",2002-10-04,10.917594909668,12.5812501907349,61.2750015258789,140
"278",2002-10-05,17.4545459747314,13.0187501907349,75,128
"279",2002-10-06,35.5454559326172,14.53125,61.7750015258789,132
"280",2002-10-07,11.3636360168457,13.5874996185303,59.7999992370605,135
"281",2002-10-08,16.3636360168457,13.25,62.0250015258789,145
"282",2002-10-09,12.0909090042114,11.5500001907349,68.8000030517578,127
"283",2002-10-10,11.6363639831543,12.5625,74.4499969482422,161
"284",2002-10-11,11.0909090042114,11.6187496185303,68.9499969482422,148
"285",2002-10-12,10.8181819915771,11.71875,77.0500030517578,158
"286",2002-10-13,15.1818180084229,8.09375,85.2249984741211,164
"287",2002-10-14,10,10.0874996185303,90.6750030517578,146
"288",2002-10-15,20.5454540252686,11,89.625,152
"289",2002-10-16,15,9.80624961853027,74.4250030517578,155
"290",2002-10-17,9.18181800842285,7.39999961853027,69.125,167
"291",2002-10-18,6.90909099578857,6.49375009536743,76.9000015258789,140
"292",2002-10-19,12.6363639831543,6.15000009536743,64.8000030517578,148
"293",2002-10-20,11.2727270126343,7.51249980926514,74.7750015258789,153
"294",2002-10-21,18.0909099578857,11.78125,84.1999969482422,181
"295",2002-10-22,34.1818199157715,14.1437501907349,89.875,174
"296",2002-10-23,37.1818199157715,10.21875,55.8499984741211,151
"297",2002-10-24,19,7.38749980926514,68.8499984741211,160
"298",2002-10-25,43.7272720336914,11.9750003814697,78.7999954223633,170
"299",2002-10-26,48.1818199157715,11.9812498092651,50.6749992370605,165
"300",2002-10-27,58.2727279663086,12.125,50.375,163
"301",2002-10-28,26.7272720336914,9.3125,60.8499984741211,169
"302",2002-10-29,19.1818180084229,10.9250001907349,67.6500015258789,163
"303",2002-10-30,5.74179077148438,10.6937503814697,89.1500015258789,148
"304",2002-10-31,2.95830583572388,11.5987014770508,81.7249984741211,167
"305",2002-11-01,17.5353717803955,12.7617130279541,91.9499969482422,155
"306",2002-11-02,16.7495574951172,12.5696105957031,93.8000030517578,147
"307",2002-11-03,40.5596580505371,11.9841613769531,68.875,150
"308",2002-11-04,15.1818180084229,10.1935091018677,71.75,138
"309",2002-11-05,14.1818180084229,10.4151287078857,88.25,171
"310",2002-11-06,25.4545459747314,11.6128616333008,91.1500015258789,143
"311",2002-11-07,22.1818180084229,7.68184995651245,64.1500015258789,157
"312",2002-11-08,21.8181819915771,9.05182361602783,92.125,153
"313",2002-11-09,15.7272729873657,10.1359386444092,76.6500015258789,144
"314",2002-11-10,16.9090900421143,11.1563854217529,91.4749984741211,162
"315",2002-11-11,27.6363639831543,10.5571985244751,70.8249969482422,142
"316",2002-11-12,32.5454559326172,10.735372543335,81.9250030517578,167
"317",2002-11-13,26.4545459747314,10.1720895767212,79.4749984741211,142
"318",2002-11-14,41.0909080505371,10.8205451965332,74.625,168
"319",2002-11-15,14.7272729873657,10.4079523086548,80.6500015258789,145
"320",2002-11-16,3,8.5953254699707,91.6000061035156,163
"321",2002-11-17,2,7.67499446868896,93.7000045776367,134
"322",2002-11-18,3,6.03487586975098,84.4749984741211,158
"323",2002-11-19,9.3636360168457,7.37488746643066,83.6500015258789,154
"324",2002-11-20,12.6363639831543,8.98729610443115,86.5,146
"325",2002-11-21,16.9090900421143,9.95087242126465,89.2249984741211,190
"326",2002-11-22,34.5454559326172,9.5366039276123,85.875,142
"327",2002-11-23,23.9090900421143,9.11642265319824,82.3499984741211,171
"328",2002-11-24,13.5454549789429,8.16108131408691,86.2249984741211,139
"329",2002-11-25,2.63636374473572,6.49098253250122,94.8499984741211,152
"330",2002-11-26,9.90909099578857,8.35277271270752,85.3249969482422,146
"331",2002-11-27,26.7272720336914,9.03736782073975,76.75,166
"332",2002-11-28,20.5454540252686,10.5928268432617,83.1750030517578,159
"333",2002-11-29,8.54545497894287,8.26744270324707,89.3499984741211,167
"334",2002-11-30,11.1818180084229,8.98729038238525,86.7249984741211,155
"335",2002-12-01,46,9.65797996520996,77.5250015258789,153
"336",2002-12-02,38.7272720336914,9.03714370727539,64.1750030517578,165
"337",2002-12-03,11.7272729873657,8.36656761169434,84.0250015258789,145
"338",2002-12-04,8.18181800842285,7.57492113113403,84.8249969482422,169
"339",2002-12-05,13.7272729873657,6.02644920349121,76.75,158
"340",2002-12-06,13,6.51150131225586,86.5500030517578,147
"341",2002-12-07,22.3636360168457,4.8347601890564,88.4749984741211,153
"342",2002-12-08,12.4545450210571,3.44351482391357,89.7249984741211,165
"343",2002-12-09,14.7272729873657,3.53617477416992,69.2249984741211,173
"344",2002-12-10,12.0909090042114,1.82414841651917,79.4250030517578,168
"345",2002-12-11,4.81818199157715,2.32366704940796,81.0250015258789,184
"346",2002-12-12,2.09090900421143,3.74346685409546,88.9499969482422,185
"347",2002-12-13,2.18181824684143,5.25595855712891,95.1000061035156,174
"348",2002-12-14,2.72727274894714,6.52585506439209,91.75,171
"349",2002-12-15,2.72727274894714,6.5543737411499,94.2750015258789,180
"350",2002-12-16,4.27272748947144,6.00498247146606,90.5999984741211,194
"351",2002-12-17,11.2727270126343,4.13587856292725,83.5250015258789,195
"352",2002-12-18,10.9090909957886,3.39406204223633,73.3499984741211,159
"353",2002-12-19,5,3.96495723724365,78,196
"354",2002-12-20,2,3.69407176971436,92.75,181
"355",2002-12-21,2.54545450210571,7.33249998092651,95.5500030517578,189
"356",2002-12-22,23.8181819915771,9.97918796539307,85.2750015258789,192
"357",2002-12-23,16.4545459747314,10.1791095733643,93.5999984741211,197
"358",2002-12-24,39.9090919494629,11.5274381637573,83.9250030517578,187
"359",2002-12-25,41.3636360168457,10.3286981582642,85.9499969482422,179
"360",2002-12-26,52.6363639831543,10.5856695175171,85.5749969482422,180
"361",2002-12-27,37.6363639831543,10.8640193939209,84.5250015258789,168
"362",2002-12-28,15.4545450210571,8.44546508789062,76.7249984741211,180
"363",2002-12-29,32,9.40142726898193,93.4000015258789,184
"364",2002-12-30,27.5454540252686,9.61514854431152,92.4250030517578,177
"365",2002-12-31,15.5454549789429,5.89770412445068,81.1750030517578,164
"366",2003-01-01,33,7.95279598236084,93.0749969482422,154
"367",2003-01-02,40.9090919494629,9.42247200012207,87.625,169
"368",2003-01-03,24,5.83369541168213,83.875,173
"369",2003-01-04,28.1818180084229,2.03103613853455,75.4000015258789,169
"370",2003-01-05,7.90909099578857,0.989909291267395,86.9250030517578,162
"371",2003-01-06,19.7272720336914,1.1536226272583,70.8249969482422,181
"372",2003-01-07,18.8181819915771,-0.458902478218079,79.3000030517578,181
"373",2003-01-08,7.39015674591064,-1.40050685405731,86.4312133789062,173
"374",2003-01-09,25.8181819915771,0.325462877750397,83.3764190673828,202
"375",2003-01-10,16.9090900421143,2.23759865760803,86.6750030517578,190
"376",2003-01-11,10,0.661301374435425,81.3499984741211,194
"377",2003-01-12,6.63636350631714,0.476670056581497,78.7677993774414,176
"378",2003-01-13,28.8771476745605,5.96948862075806,83.6767349243164,175
"379",2003-01-14,44.2885856628418,9.00888442993164,73.3729553222656,195
"380",2003-01-15,35.8689346313477,8.52364253997803,75.8653411865234,179
"381",2003-01-16,24.7150230407715,6.32677745819092,80.2329864501953,197
"382",2003-01-17,32.3520851135254,6.20517492294312,88.573600769043,178
"383",2003-01-18,27.4545459747314,5.87734031677246,82.25,152
"384",2003-01-19,37,7.22503566741943,85.3000030517578,188
"385",2003-01-20,49.0909080505371,7.52487897872925,89.7249984741211,191
"386",2003-01-21,40.6363639831543,7.98844480514526,82.25,211
"387",2003-01-22,20.7272720336914,7.06096506118774,81.0749969482422,184
"388",2003-01-23,21.0909099578857,5.98398685455322,70.5250015258789,177
"389",2003-01-24,11.2727270126343,4.71465826034546,77.0999984741211,192
"390",2003-01-25,34.8181800842285,8.50955677032471,72,192
"391",2003-01-26,16.3636360168457,8.88058280944824,89.875,174
"392",2003-01-27,16.5454540252686,11.2358684539795,78.375,162
"393",2003-01-28,46.8181800842285,7.39628267288208,71.7249984741211,161
"394",2003-01-29,42.6363639831543,4.93460369110107,58.5750007629395,155
"395",2003-01-30,38.2727279663086,1.53894460201263,75.1614685058594,157
"396",2003-01-31,24.9090900421143,0.261618316173553,74.2671661376953,163
"397",2003-02-01,20.3114986419678,3.34378981590271,85.25,179
"398",2003-02-02,45.3636360168457,4.9424352645874,77.625,176
"399",2003-02-03,37.5454559326172,4.94195556640625,60.0250015258789,168
"400",2003-02-04,29.5969886779785,2.5020432472229,66.1500015258789,195
"401",2003-02-05,19.4163761138916,1.59626889228821,71.4749984741211,168
"402",2003-02-06,11.2727270126343,1.97499227523804,81.2750015258789,170
"403",2003-02-07,11.6363639831543,6.78334474563599,85.5250015258789,157
"404",2003-02-08,32.5454559326172,9.20129776000977,83.0749969482422,192
"405",2003-02-09,34.6363639831543,7.68172645568848,88.4000015258789,161
"406",2003-02-10,14.5454549789429,5.78459215164185,85.9750061035156,176
"407",2003-02-11,14.1818180084229,5.83409261703491,91.7249984741211,157
"408",2003-02-12,7.27272748947144,6.06886196136475,93.8000030517578,167
"409",2003-02-13,14.4545450210571,2.24509167671204,63.7999992370605,167
"410",2003-02-14,8.54545497894287,1.16051483154297,72.75,177
"411",2003-02-15,25,1.21072471141815,75.8476943969727,161
"412",2003-02-16,26.7272720336914,2.03089094161987,65.8175430297852,168
"413",2003-02-17,26.6363639831543,1.67425692081451,69.5500030517578,163
"414",2003-02-18,8.54545497894287,1.01858234405518,62.9183807373047,200
"415",2003-02-19,8.3636360168457,1.38943254947662,56.4526214599609,180
"416",2003-02-20,10.2727270126343,4.94980382919312,68.125,191
"417",2003-02-21,8.6405668258667,6.47004699707031,67.7249984741211,163
"418",2003-02-22,5.71303844451904,4.84920787811279,69.2000045776367,199
"419",2003-02-23,25.2502174377441,7.64699745178223,73.4499969482422,164
"420",2003-02-24,13.0528764724731,9.03827571868896,74,163
"421",2003-02-25,15.1335334777832,8.10270977020264,56.5999984741211,173
"422",2003-02-26,12.6477499008179,9.8010950088501,57,152
"423",2003-02-27,22.5347518920898,10.0653028488159,60.0999984741211,177
"424",2003-02-28,40.0879783630371,9.08000564575195,89.25,184
"425",2003-03-01,36.2517395019531,8.18120765686035,89.6500015258789,153
"426",2003-03-02,31.2815074920654,8.13859844207764,69,192
"427",2003-03-03,20.3808364868164,5.68540287017822,70.6999969482422,183
"428",2003-03-04,34.1075706481934,9.77212429046631,82.9749984741211,162
"429",2003-03-05,34.039665222168,10.435980796814,74.3499984741211,163
"430",2003-03-06,26.3817672729492,7.71054983139038,66.9749984741211,167
"431",2003-03-07,45.7443389892578,7.52498435974121,85.2249984741211,151
"432",2003-03-08,63.4545440673828,8.10969734191895,76.25,163
"433",2003-03-09,76.0909118652344,10.6993255615234,68.0250015258789,176
"434",2003-03-10,56.5454559326172,10.2357501983643,73.1500015258789,179
"435",2003-03-11,51.8181800842285,10.2003622055054,68.9250030517578,158
"436",2003-03-12,44.2727279663086,7.22531652450562,73.3249969482422,184
"437",2003-03-13,57.7272720336914,6.63988971710205,59.0250015258789,148
"438",2003-03-14,34,6.33324575424194,48.75,170
"439",2003-03-15,25.3903751373291,6.41883230209351,56,161
"440",2003-03-16,19.7232131958008,7.84654903411865,50.7750015258789,144
"441",2003-03-17,21.1584167480469,8.11726760864258,52.5499992370605,158
"442",2003-03-18,47.5936279296875,7.87402725219727,60.625,138
"443",2003-03-19,10.5454549789429,7.88223600387573,63.1500015258789,191
"444",2003-03-20,19,8.2324800491333,51.1749992370605,184
"445",2003-03-21,17.0909099578857,6.60430717468262,71.625,160
"446",2003-03-22,16.5454540252686,6.97634363174438,61.9000015258789,155
"447",2003-03-23,31.6363639831543,10.1227235794067,47.5499992370605,163
"448",2003-03-24,49.5454559326172,11.8211536407471,60.5250015258789,177
"449",2003-03-25,28.2727279663086,11.2784099578857,64.1999969482422,190
"450",2003-03-26,23.3636360168457,10.9427604675293,60.9249992370605,177
"451",2003-03-27,26.5454540252686,10.7713871002197,51.5250015258789,169
"452",2003-03-28,25.0909099578857,9.10855388641357,73.5,167
"453",2003-03-29,9.18181800842285,11.291862487793,66.2249984741211,137
"454",2003-03-30,38.7272720336914,11.612850189209,52.625,146
"455",2003-03-31,39.5526962280273,8.57356071472168,44.0266876220703,171
"456",2003-04-01,43.8763885498047,7.83878517150879,79.1837463378906,175
"457",2003-04-02,46.9078063964844,7.70998477935791,54.3550491333008,156
"458",2003-04-03,32.3636360168457,7.73886013031006,51.5750007629395,167
"459",2003-04-04,31.8181819915771,12.5408840179443,57.7000007629395,165
"460",2003-04-05,58.0909080505371,11.7412052154541,45.3250007629395,135
"461",2003-04-06,55,8.1455078125,65,143
"462",2003-04-07,41.9218063354492,5.06302785873413,46.7750015258789,162
"463",2003-04-08,34.8325119018555,4.05060052871704,43.4249992370605,168
"464",2003-04-09,33.8181800842285,3.61466550827026,54.6500015258789,158
"465",2003-04-10,36.3239974975586,3.99265027046204,73.0500030517578,189
"466",2003-04-11,22.4852657318115,4.55748796463013,61.125,179
"467",2003-04-12,35.0550651550293,7.34716463088989,46.5250015258789,177
"468",2003-04-13,40.19482421875,11.263801574707,50.2999992370605,156
"469",2003-04-14,16.3324298858643,14.4597549438477,49.875,165
"470",2003-04-15,19.7885437011719,16.6295509338379,43.0750007629395,165
"471",2003-04-16,39.896068572998,16.9936008453369,34.7000007629395,168
"472",2003-04-17,54.4545440673828,15.4439430236816,38.8000030517578,154
"473",2003-04-18,85,14.8298578262329,37.4249992370605,160
"474",2003-04-19,74.7272720336914,8.13092994689941,60.625,143
"475",2003-04-20,73.636360168457,10.3570117950439,58.8250007629395,146
"476",2003-04-21,64.363639831543,12.2403879165649,60.5250015258789,155
"477",2003-04-22,55.0909080505371,11.492564201355,54.0749969482422,149
"478",2003-04-23,48.7352485656738,11.9628067016602,39.7249984741211,186
"479",2003-04-24,38.3603439331055,10.8497018814087,70.5999984741211,181
"480",2003-04-25,35.0651435852051,14.0107307434082,62.7000007629395,172
"481",2003-04-26,59.1642837524414,12.1762409210205,66.8000030517578,151
"482",2003-04-27,88.1818161010742,13.0041093826294,57.4749984741211,155
"483",2003-04-28,52.7272720336914,12.3264846801758,89.3000030517578,169
"484",2003-04-29,68,12.747220993042,61.1999969482422,151
"485",2003-04-30,62.2727279663086,13.0897541046143,62.5,136
"486",2003-05-01,66.2318649291992,12.2624998092651,68.6999969482422,143
"487",2003-05-02,52.5454559326172,11.75,72.5250015258789,154
"488",2003-05-03,64.8181838989258,11.8062496185303,62.0250015258789,150
"489",2003-05-04,68.9090881347656,15.2562494277954,43.625,157
"490",2003-05-05,75.1818161010742,14.0374994277954,51.6749992370605,149
"491",2003-05-06,35.7272720336914,11.2687501907349,46.2000007629395,148
"492",2003-05-07,45.8181800842285,12.6374998092651,43.0750007629395,132
"493",2003-05-08,34.6363639831543,11.5062503814697,61.6500015258789,142
"494",2003-05-09,41.0909080505371,12.9250001907349,50.5999984741211,142
"495",2003-05-10,53.9090919494629,10.5687503814697,57.75,132
"496",2003-05-11,53.4545440673828,10.6812496185303,68.2249984741211,146
"497",2003-05-12,51.4545440673828,10.5500001907349,74.5250015258789,156
"498",2003-05-13,37.1818199157715,8.55000019073486,60.4250030517578,148
"499",2003-05-14,39,10.1312494277954,50.9000015258789,167
"500",2003-05-15,38.4545440673828,10.2375001907349,47.0499992370605,159
"501",2003-05-16,43.6363639831543,10.5437498092651,85.6603622436523,151
"502",2003-05-17,51.7272720336914,13.1000003814697,86.5500030517578,143
"503",2003-05-18,65.8181838989258,13.4125003814697,72.625,128
"504",2003-05-19,58.6586112976074,12.90625,65.9499969482422,148
"505",2003-05-20,60.8632125854492,11.2749996185303,65.0749969482422,135
"506",2003-05-21,44.8084945678711,13.2624998092651,66.5250015258789,154
"507",2003-05-22,36.2451515197754,15.5562496185303,77.8000030517578,152
"508",2003-05-23,60.4868659973145,14.5874996185303,64.6750030517578,154
"509",2003-05-24,54.2238845825195,13.3562498092651,56.9749984741211,151
"510",2003-05-25,56.4608459472656,13.5249996185303,56.0750007629395,153
"511",2003-05-26,49.1914520263672,13.4875001907349,51.5999984741211,129
"512",2003-05-27,33.9188003540039,14.2250003814697,73.75,159
"513",2003-05-28,48.369140625,17.4874992370605,50.2750015258789,154
"514",2003-05-29,61.4498825073242,17.9125003814697,52.0750007629395,143
"515",2003-05-30,67.8814849853516,19.0437507629395,47.625,141
"516",2003-05-31,74.8709030151367,20.8562507629395,49.9500007629395,149
"517",2003-06-01,57.7756385803223,18.6062507629395,74.8499984741211,172
"518",2003-06-02,48.7785491943359,18.0125007629395,66.4000015258789,158
"519",2003-06-03,38.371826171875,16.0687503814697,58.625,163
"520",2003-06-04,36.609447479248,17.2562503814697,70.1500015258789,134
"521",2003-06-05,57.446044921875,15.8374996185303,54.5999984741211,121
"522",2003-06-06,42.4897422790527,15.0749998092651,73.9499969482422,136
"523",2003-06-07,50.477294921875,18.6187496185303,68.6750030517578,159
"524",2003-06-08,53.5280723571777,16.5125007629395,75.625,133
"525",2003-06-09,56.1466026306152,15.3500003814697,50.4249992370605,135
"526",2003-06-10,51.0909080505371,18.2687492370605,67.1500015258789,147
"527",2003-06-11,59.442626953125,17.1625003814697,56.4000015258789,120
"528",2003-06-12,47.4545440673828,17.2250003814697,49.7750015258789,132
"529",2003-06-13,48.1818199157715,16.6375007629395,42.1500015258789,135
"530",2003-06-14,73.5454559326172,19.4562492370605,41.2249984741211,140
"531",2003-06-15,91.7239303588867,18.3937492370605,40.0250015258789,133
"532",2003-06-16,100.412750244141,20.5874996185303,46.1500015258789,142
"533",2003-06-17,52.6821327209473,19.4312496185303,63.7750015258789,136
"534",2003-06-18,41,17.0562496185303,63.5250015258789,148
"535",2003-06-19,32.1602935791016,19.71875,66.25,128
